asset,date,br
603235,2021,0
603236,2014,0
603236,2015,0
603236,2016,0
603236,2017,0
603236,2018,0
603236,2019,0
603236,2020,0
603236,2021,0
603237,2014,0
603237,2015,0
603237,2016,0
603237,2017,0
603237,2018,0
603237,2019,0
603237,2020,0
603237,2021,0
603238,2014,0
603238,2015,0
603238,2016,0
603238,2017,1.25E-05
603238,2018,0
603238,2019,2.48E-05
603238,2020,0
603238,2021,0
603239,2014,0
603239,2015,0
603239,2016,0
603239,2017,0
603239,2018,0
603239,2019,0
603239,2020,0
603239,2021,0
603255,2014,0
603255,2015,0
603255,2016,0
603255,2017,0
603255,2018,0
603255,2019,0
603255,2020,0
603255,2021,0
603256,2014,0
603256,2015,0
603256,2016,0
603256,2017,0
603256,2018,0
603256,2019,0
603256,2020,0
603256,2021,0
603258,2014,0
603258,2015,0
603258,2016,0
603258,2017,0
603258,2018,0
603258,2019,0
603258,2020,0
603258,2021,0
603259,2014,0
603259,2015,0
603259,2016,0
603259,2017,0
603259,2018,0
603259,2019,0
603259,2020,0
603259,2021,0
603260,2014,0
603260,2015,0
603260,2016,0
603260,2017,0
603260,2018,0
603260,2019,0
603260,2020,0
603260,2021,0
603261,2014,0
603261,2015,0
603261,2016,0
603261,2017,0
603261,2018,0
603261,2019,0
603261,2020,0
603261,2021,0
603266,2014,0
603266,2015,0
603266,2016,0
603266,2017,0
603266,2018,1.13E-05
603266,2019,1.02E-05
603266,2020,1.11E-05
603266,2021,1.04E-05
603267,2014,0
603267,2015,0
603267,2016,0
603267,2017,0
603267,2018,0
603267,2019,0
603267,2020,0
603267,2021,0
603268,2014,0
603268,2015,0
603268,2016,0
603268,2017,0
603268,2018,1.18E-05
603268,2019,0
603268,2020,0
603268,2021,0
603269,2014,0
603269,2015,0
603269,2016,0
603269,2017,0
603269,2018,0
603269,2019,0
603269,2020,0
603269,2021,0
603272,2014,0
603272,2015,0
603272,2016,0
603272,2017,0
603272,2018,0
603272,2019,0
603272,2020,0
603272,2021,0
603277,2014,0
603277,2015,0
603277,2016,0
603277,2017,0
603277,2018,0
603277,2019,0
603277,2020,0
603277,2021,0
603278,2014,0
603278,2015,0
603278,2016,0
603278,2017,0
603278,2018,0
603278,2019,1.11E-05
603278,2020,1.12E-05
603278,2021,0
603279,2014,0
603279,2015,0
603279,2016,0
603279,2017,0
603279,2018,0
603279,2019,0
603279,2020,0
603279,2021,0
603280,2014,0
603280,2015,0
603280,2016,0
603280,2017,0
603280,2018,0
603280,2019,0
603280,2020,0
603280,2021,0
603281,2014,0
603281,2015,0
603281,2016,0
603281,2017,0
603281,2018,0
603281,2019,0
603281,2020,0
603281,2021,0
603283,2014,0
603283,2015,0
603283,2016,0
603283,2017,0
603283,2018,0
603283,2019,0
603283,2020,0
603283,2021,0
603286,2014,0
603286,2015,0
603286,2016,0
603286,2017,0
603286,2018,0
603286,2019,0
603286,2020,0
603286,2021,0
603288,2014,0
603288,2015,0
603288,2016,0
603288,2017,0
603288,2018,0
603288,2019,0
603288,2020,0
603288,2021,0
603289,2014,0
603289,2015,0
603289,2016,0
603289,2017,0
603289,2018,1.10E-05
603289,2019,0
603289,2020,0
603289,2021,1.00E-05
603290,2014,0
603290,2015,0
603290,2016,0
603290,2017,0
603290,2018,0
603290,2019,0
603290,2020,0
603290,2021,0
603297,2014,0
603297,2015,0
603297,2016,0
603297,2017,0
603297,2018,0
603297,2019,0
603297,2020,0
603297,2021,0
603298,2014,0
603298,2015,0
603298,2016,1.20E-05
603298,2017,2.12E-05
603298,2018,0
603298,2019,0
603298,2020,0
603298,2021,0
603299,2014,0
603299,2015,0
603299,2016,0
603299,2017,2.52E-05
603299,2018,2.18E-05
603299,2019,9.71E-06
603299,2020,0
603299,2021,0
603300,2014,0
603300,2015,0
603300,2016,0
603300,2017,0
603300,2018,1.01E-05
603300,2019,8.97E-06
603300,2020,5.63E-06
603300,2021,5.53E-06
603301,2014,0
603301,2015,0
603301,2016,0
603301,2017,0
603301,2018,1.16E-05
603301,2019,9.80E-06
603301,2020,0
603301,2021,0
603303,2014,0
603303,2015,0
603303,2016,0
603303,2017,0
603303,2018,0
603303,2019,0
603303,2020,0
603303,2021,0
603305,2014,0
603305,2015,0
603305,2016,0
603305,2017,0
603305,2018,0
603305,2019,0
603305,2020,0
603305,2021,0
603306,2014,0
603306,2015,0
603306,2016,0
603306,2017,0
603306,2018,1.25E-05
603306,2019,0
603306,2020,0
603306,2021,0
603307,2014,0
603307,2015,0
603307,2016,0
603307,2017,0
603307,2018,0
603307,2019,0
603307,2020,0
603307,2021,0
603308,2014,0
603308,2015,0
603308,2016,0
603308,2017,0
603308,2018,0
603308,2019,1.10E-05
603308,2020,0
603308,2021,0
603309,2014,0
603309,2015,0
603309,2016,0
603309,2017,0
603309,2018,0
603309,2019,0
603309,2020,0
603309,2021,0
603311,2014,0
603311,2015,0
603311,2016,0
603311,2017,1.46E-05
603311,2018,1.37E-05
603311,2019,1.14E-05
603311,2020,1.11E-05
603311,2021,0
603313,2014,0
603313,2015,0
603313,2016,0
603313,2017,0
603313,2018,0
603313,2019,0
603313,2020,0
603313,2021,0
603315,2014,0
603315,2015,1.29E-05
603315,2016,0
603315,2017,0
603315,2018,2.61E-05
603315,2019,0
603315,2020,0
603315,2021,0
603316,2014,0
603316,2015,0
603316,2016,0
603316,2017,0
603316,2018,0
603316,2019,0
603316,2020,0
603316,2021,0
603317,2014,0
603317,2015,0
603317,2016,0
603317,2017,0
603317,2018,0
603317,2019,0
603317,2020,0
603317,2021,0
603318,2014,0
603318,2015,1.45E-05
603318,2016,2.28E-05
603318,2017,1.11E-05
603318,2018,2.21E-05
603318,2019,0
603318,2020,0
603318,2021,0
603319,2014,0
603319,2015,0
603319,2016,0
603319,2017,1.40E-05
603319,2018,0
603319,2019,0
603319,2020,0
603319,2021,0
603320,2014,0
603320,2015,0
603320,2016,0
603320,2017,0
603320,2018,0
603320,2019,0
603320,2020,0
603320,2021,0
603321,2014,0
603321,2015,0
603321,2016,0
603321,2017,0
603321,2018,0
603321,2019,0
603321,2020,0
603321,2021,0
603322,2014,0
603322,2015,0
603322,2016,0
603322,2017,0
603322,2018,0
603322,2019,0
603322,2020,0
603322,2021,1.04E-05
603324,2014,0
603324,2015,0
603324,2016,0
603324,2017,0
603324,2018,0
603324,2019,0
603324,2020,0
603324,2021,0
603326,2014,0
603326,2015,0
603326,2016,0
603326,2017,0
603326,2018,0
603326,2019,0
603326,2020,0
603326,2021,0
603327,2014,0
603327,2015,0
603327,2016,0
603327,2017,0
603327,2018,0
603327,2019,0
603327,2020,0
603327,2021,0
603328,2014,0
603328,2015,0
603328,2016,0
603328,2017,0
603328,2018,0
603328,2019,0
603328,2020,0
603328,2021,0
603329,2014,0
603329,2015,0
603329,2016,0
603329,2017,1.21E-05
603329,2018,0.000267168
603329,2019,0.000252813
603329,2020,0.00035264
603329,2021,0.000325037
603330,2014,0
603330,2015,0
603330,2016,0
603330,2017,0
603330,2018,0
603330,2019,0
603330,2020,0
603330,2021,0
603331,2014,0
603331,2015,0
603331,2016,0
603331,2017,0
603331,2018,0
603331,2019,0
603331,2020,0
603331,2021,0
603332,2014,0
603332,2015,0
603332,2016,0
603332,2017,0
603332,2018,0
603332,2019,0
603332,2020,0
603332,2021,0
603333,2014,1.26E-05
603333,2015,6.12E-05
603333,2016,3.63E-05
603333,2017,5.11E-05
603333,2018,6.83E-05
603333,2019,6.45E-05
603333,2020,1.88E-05
603333,2021,5.71E-05
603335,2014,0
603335,2015,0
603335,2016,0
603335,2017,1.15E-05
603335,2018,1.15E-05
603335,2019,3.00E-05
603335,2020,3.04E-05
603335,2021,9.61E-06
603336,2014,0
603336,2015,0
603336,2016,0
603336,2017,0
603336,2018,0
603336,2019,0
603336,2020,0
603336,2021,0
603337,2014,0
603337,2015,0
603337,2016,0
603337,2017,9.40E-06
603337,2018,0
603337,2019,0
603337,2020,0
603337,2021,0
603338,2014,0
603338,2015,5.65E-05
603338,2016,1.42E-05
603338,2017,6.62E-05
603338,2018,1.17E-05
603338,2019,0
603338,2020,0
603338,2021,1.06E-05
603339,2014,0
603339,2015,0
603339,2016,0
603339,2017,2.73E-05
603339,2018,1.27E-05
603339,2019,0
603339,2020,0
603339,2021,0
603345,2014,0
603345,2015,0
603345,2016,0
603345,2017,0
603345,2018,0
603345,2019,0
603345,2020,0
603345,2021,0
603348,2014,0
603348,2015,0
603348,2016,0
603348,2017,0
603348,2018,0
603348,2019,0
603348,2020,0
603348,2021,0
603351,2014,0
603351,2015,0
603351,2016,0
603351,2017,0
603351,2018,0
603351,2019,0
603351,2020,0
603351,2021,0
603353,2014,0
603353,2015,0
603353,2016,0
603353,2017,0
603353,2018,0
603353,2019,0
603353,2020,0
603353,2021,0
603355,2014,0
603355,2015,2.25E-05
603355,2016,1.29E-05
603355,2017,0
603355,2018,0
603355,2019,0
603355,2020,0
603355,2021,0
603356,2014,0
603356,2015,0
603356,2016,0
603356,2017,0
603356,2018,0
603356,2019,1.11E-05
603356,2020,0
603356,2021,0
603357,2014,0
603357,2015,0
603357,2016,0
603357,2017,1.16E-05
603357,2018,1.04E-05
603357,2019,0
603357,2020,1.91E-05
603357,2021,0
603358,2014,0
603358,2015,0
603358,2016,0
603358,2017,0
603358,2018,0
603358,2019,0
603358,2020,0
603358,2021,0
603359,2014,0
603359,2015,0
603359,2016,0
603359,2017,0
603359,2018,0
603359,2019,0
603359,2020,0
603359,2021,0
603360,2014,0
603360,2015,0
603360,2016,0
603360,2017,0
603360,2018,0
603360,2019,0
603360,2020,0
603360,2021,0
603363,2014,0
603363,2015,0
603363,2016,0
603363,2017,0
603363,2018,0
603363,2019,0
603363,2020,0
603363,2021,0
603365,2014,0
603365,2015,0
603365,2016,0
603365,2017,0
603365,2018,0
603365,2019,0
603365,2020,0
603365,2021,0
603366,2014,0
603366,2015,0
603366,2016,0
603366,2017,0
603366,2018,0
603366,2019,0
603366,2020,0
603366,2021,0
603367,2014,0
603367,2015,0
603367,2016,0
603367,2017,1.49E-05
603367,2018,0
603367,2019,0
603367,2020,0
603367,2021,0
603368,2014,0
603368,2015,0
603368,2016,0
603368,2017,0
603368,2018,0
603368,2019,0
603368,2020,0
603368,2021,0
603369,2014,0
603369,2015,0
603369,2016,0
603369,2017,0
603369,2018,0
603369,2019,0
603369,2020,0
603369,2021,0
603377,2014,0
603377,2015,0
603377,2016,1.20E-05
603377,2017,1.26E-05
603377,2018,2.29E-05
603377,2019,0
603377,2020,0
603377,2021,0
603378,2014,0
603378,2015,0
603378,2016,0
603378,2017,0
603378,2018,0
603378,2019,0
603378,2020,0
603378,2021,0
603379,2014,0
603379,2015,0
603379,2016,0
603379,2017,0
603379,2018,0
603379,2019,7.23E-06
603379,2020,0
603379,2021,0
603380,2014,0
603380,2015,0
603380,2016,0
603380,2017,0
603380,2018,0
603380,2019,0
603380,2020,0
603380,2021,0
603383,2014,0
603383,2015,0
603383,2016,0
603383,2017,0
603383,2018,0
603383,2019,0
603383,2020,0
603383,2021,0
603385,2014,0
603385,2015,0
603385,2016,0
603385,2017,5.21E-05
603385,2018,5.48E-05
603385,2019,2.24E-05
603385,2020,0
603385,2021,7.88E-06
603386,2014,0
603386,2015,0
603386,2016,0
603386,2017,0
603386,2018,0
603386,2019,0
603386,2020,0
603386,2021,0
603387,2014,0
603387,2015,0
603387,2016,0
603387,2017,0
603387,2018,0
603387,2019,0
603387,2020,0
603387,2021,0
603388,2014,0
603388,2015,0
603388,2016,0
603388,2017,0
603388,2018,0
603388,2019,0
603388,2020,0
603388,2021,0
603389,2014,0
603389,2015,0
603389,2016,0
603389,2017,1.26E-05
603389,2018,0
603389,2019,0
603389,2020,0
603389,2021,0
603390,2014,0
603390,2015,0
603390,2016,0
603390,2017,0
603390,2018,0
603390,2019,0
603390,2020,0
603390,2021,0
603392,2014,0
603392,2015,0
603392,2016,0
603392,2017,0
603392,2018,0
603392,2019,0
603392,2020,0
603392,2021,0
603393,2014,0
603393,2015,0
603393,2016,1.23E-05
603393,2017,2.42E-05
603393,2018,1.11E-05
603393,2019,1.03E-05
603393,2020,2.94E-05
603393,2021,0
603396,2014,0
603396,2015,0
603396,2016,0
603396,2017,2.33E-05
603396,2018,2.21E-05
603396,2019,1.81E-05
603396,2020,0
603396,2021,0
603398,2014,0
603398,2015,0
603398,2016,0
603398,2017,0
603398,2018,0
603398,2019,0
603398,2020,0
603398,2021,0
603399,2014,0
603399,2015,0
603399,2016,0
603399,2017,0
603399,2018,0
603399,2019,0
603399,2020,0
603399,2021,0
603408,2014,0
603408,2015,0
603408,2016,0
603408,2017,0
603408,2018,0
603408,2019,0
603408,2020,1.02E-05
603408,2021,0
603416,2014,0
603416,2015,0
603416,2016,0
603416,2017,0
603416,2018,0
603416,2019,0
603416,2020,0
603416,2021,0
603421,2014,0
603421,2015,0
603421,2016,0
603421,2017,0
603421,2018,0
603421,2019,0
603421,2020,1.14E-05
603421,2021,0
603429,2014,0
603429,2015,0
603429,2016,0
603429,2017,0
603429,2018,0
603429,2019,0
603429,2020,0
603429,2021,0
603439,2014,0
603439,2015,0
603439,2016,0
603439,2017,0
603439,2018,0
603439,2019,0
603439,2020,0
603439,2021,0
603444,2014,0
603444,2015,0
603444,2016,0
603444,2017,0
603444,2018,0
603444,2019,0
603444,2020,0
603444,2021,0
603456,2014,0
603456,2015,0
603456,2016,0
603456,2017,0
603456,2018,0
603456,2019,0
603456,2020,0
603456,2021,0
603458,2014,0
603458,2015,0
603458,2016,0
603458,2017,5.47E-05
603458,2018,5.13E-05
603458,2019,4.48E-05
603458,2020,2.69E-05
603458,2021,8.62E-06
603466,2014,0
603466,2015,0
603466,2016,0
603466,2017,0
603466,2018,0
603466,2019,0
603466,2020,1.22E-05
603466,2021,0
603477,2014,0
603477,2015,0
603477,2016,0
603477,2017,0
603477,2018,0
603477,2019,0
603477,2020,0
603477,2021,0
603486,2014,0
603486,2015,0
603486,2016,0
603486,2017,0
603486,2018,0
603486,2019,0
603486,2020,0
603486,2021,0
603488,2014,0
603488,2015,0
603488,2016,0
603488,2017,0
603488,2018,0
603488,2019,0
603488,2020,0
603488,2021,0
603489,2014,0
603489,2015,0
603489,2016,0
603489,2017,0
603489,2018,0
603489,2019,0
603489,2020,0
603489,2021,0
603496,2014,0
603496,2015,0
603496,2016,0
603496,2017,0
603496,2018,0
603496,2019,0
603496,2020,0
603496,2021,0
603499,2014,0
603499,2015,0
603499,2016,0
603499,2017,0
603499,2018,0
603499,2019,0
603499,2020,0
603499,2021,0
603500,2014,0
603500,2015,0
603500,2016,0
603500,2017,0
603500,2018,0
603500,2019,7.22E-05
603500,2020,0
603500,2021,0
603501,2014,0
603501,2015,0
603501,2016,0
603501,2017,0
603501,2018,0
603501,2019,0
603501,2020,0
603501,2021,0
603505,2014,0
603505,2015,0
603505,2016,0
603505,2017,0
603505,2018,0
603505,2019,0
603505,2020,1.03E-05
603505,2021,0
603506,2014,0
603506,2015,0
603506,2016,0
603506,2017,0
603506,2018,0
603506,2019,0
603506,2020,0
603506,2021,0
603507,2014,0
603507,2015,0
603507,2016,0
603507,2017,0
603507,2018,0
603507,2019,0
603507,2020,0
603507,2021,8.51E-06
603508,2014,0
603508,2015,4.04E-05
603508,2016,2.59E-05
603508,2017,0
603508,2018,0
603508,2019,0
603508,2020,7.54E-06
603508,2021,0
603511,2014,0
603511,2015,0
603511,2016,0
603511,2017,0
603511,2018,0
603511,2019,0
603511,2020,0
603511,2021,0
603515,2014,0
603515,2015,0
603515,2016,2.22E-05
603515,2017,1.04E-05
603515,2018,0
603515,2019,9.51E-06
603515,2020,1.96E-05
603515,2021,0
603516,2014,0
603516,2015,0
603516,2016,0
603516,2017,0
603516,2018,0
603516,2019,0
603516,2020,0
603516,2021,0
603517,2014,0
603517,2015,0
603517,2016,0
603517,2017,1.28E-05
603517,2018,1.21E-05
603517,2019,0
603517,2020,0
603517,2021,0
603518,2014,0
603518,2015,0
603518,2016,0
603518,2017,0
603518,2018,0
603518,2019,0
603518,2020,0
603518,2021,0
603519,2014,0
603519,2015,0
603519,2016,0
603519,2017,0
603519,2018,0
603519,2019,0
603519,2020,0
603519,2021,0
603520,2014,0
603520,2015,0
603520,2016,0
603520,2017,0
603520,2018,0
603520,2019,0
603520,2020,0
603520,2021,0
603527,2014,0
603527,2015,0
603527,2016,0
603527,2017,0
603527,2018,0
603527,2019,0
603527,2020,0
603527,2021,0
603528,2014,0
603528,2015,0
603528,2016,0
603528,2017,0
603528,2018,0
603528,2019,0
603528,2020,0
603528,2021,0
603529,2014,0
603529,2015,0
603529,2016,0
603529,2017,0
603529,2018,0
603529,2019,0
603529,2020,0
603529,2021,1.04E-05
603530,2014,0
603530,2015,0
603530,2016,0
603530,2017,0
603530,2018,0
603530,2019,0
603530,2020,0
603530,2021,0
603533,2014,0
603533,2015,0
603533,2016,0
603533,2017,0
603533,2018,0
603533,2019,0
603533,2020,0
603533,2021,0
603535,2014,0
603535,2015,0
603535,2016,0
603535,2017,1.28E-05
603535,2018,2.42E-05
603535,2019,1.09E-05
603535,2020,1.07E-05
603535,2021,0
603536,2014,0
603536,2015,0
603536,2016,0
603536,2017,0
603536,2018,0
603536,2019,0
603536,2020,0
603536,2021,0
603538,2014,0
603538,2015,0
603538,2016,0
603538,2017,0
603538,2018,0
603538,2019,0
603538,2020,0
603538,2021,0
603551,2014,0
603551,2015,0
603551,2016,0
603551,2017,0
603551,2018,0
603551,2019,0
603551,2020,0
603551,2021,0
603555,2014,0
603555,2015,0
603555,2016,0
603555,2017,0
603555,2018,0
603555,2019,0
603555,2020,0
603555,2021,0
603556,2014,0
603556,2015,0
603556,2016,2.05E-05
603556,2017,8.41E-05
603556,2018,2.53E-05
603556,2019,8.30E-06
603556,2020,1.63E-05
603556,2021,1.73E-05
603557,2014,0
603557,2015,0
603557,2016,0
603557,2017,0
603557,2018,0
603557,2019,0
603557,2020,0
603557,2021,0
603558,2014,0
603558,2015,0
603558,2016,0
603558,2017,0
603558,2018,0
603558,2019,0
603558,2020,0
603558,2021,0
603559,2014,0
603559,2015,0
603559,2016,1.35E-05
603559,2017,3.80E-05
603559,2018,2.20E-05
603559,2019,0
603559,2020,0
603559,2021,0
603565,2014,0
603565,2015,0
603565,2016,0
603565,2017,0
603565,2018,0
603565,2019,0
603565,2020,8.41E-05
603565,2021,2.19E-05
603566,2014,0
603566,2015,0
603566,2016,0
603566,2017,0
603566,2018,0
603566,2019,0
603566,2020,0
603566,2021,0
603567,2014,0
603567,2015,0
603567,2016,1.32E-05
603567,2017,0
603567,2018,0
603567,2019,0
603567,2020,0
603567,2021,0
603568,2014,0
603568,2015,0
603568,2016,0
603568,2017,0
603568,2018,0
603568,2019,0
603568,2020,8.97E-06
603568,2021,0
603569,2014,0
603569,2015,0
603569,2016,2.18E-05
603569,2017,2.09E-05
603569,2018,2.82E-05
603569,2019,5.17E-05
603569,2020,4.45E-05
603569,2021,5.09E-05
603577,2014,0
603577,2015,0
603577,2016,0.000170422
603577,2017,0.000208225
603577,2018,0.000146899
603577,2019,0.000145576
603577,2020,0
603577,2021,3.68E-05
603578,2014,0
603578,2015,0
603578,2016,0
603578,2017,0
603578,2018,0
603578,2019,0
603578,2020,0
603578,2021,0
603579,2014,0
603579,2015,0
603579,2016,0
603579,2017,1.00E-05
603579,2018,8.28E-06
603579,2019,9.59E-06
603579,2020,9.42E-06
603579,2021,9.12E-06
603580,2014,0
603580,2015,0
603580,2016,0
603580,2017,0
603580,2018,0
603580,2019,0
603580,2020,0
603580,2021,0
603583,2014,0
603583,2015,0
603583,2016,0
603583,2017,0
603583,2018,0
603583,2019,0
603583,2020,0
603583,2021,0
603585,2014,0
603585,2015,0
603585,2016,0
603585,2017,0
603585,2018,0
603585,2019,0
603585,2020,0
603585,2021,0
603586,2014,0
603586,2015,0
603586,2016,0
603586,2017,0
603586,2018,0
603586,2019,0
603586,2020,0
603586,2021,0
603587,2014,0
603587,2015,0
603587,2016,0
603587,2017,0
603587,2018,0
603587,2019,0
603587,2020,0
603587,2021,0
603588,2014,1.24E-05
603588,2015,0
603588,2016,0
603588,2017,0
603588,2018,0
603588,2019,0
603588,2020,0
603588,2021,0
603589,2014,0
603589,2015,0
603589,2016,0
603589,2017,0
603589,2018,0
603589,2019,0
603589,2020,0
603589,2021,0
603590,2014,0
603590,2015,0
603590,2016,0
603590,2017,0
603590,2018,0
603590,2019,0
603590,2020,0
603590,2021,0
603595,2014,0
603595,2015,0
603595,2016,0
603595,2017,0
603595,2018,0
603595,2019,0
603595,2020,0
603595,2021,0
603596,2014,0
603596,2015,0
603596,2016,0
603596,2017,0
603596,2018,0
603596,2019,0
603596,2020,0
603596,2021,0
603598,2014,0
603598,2015,0
603598,2016,0
603598,2017,0
603598,2018,0
603598,2019,0
603598,2020,0
603598,2021,0
603599,2014,0
603599,2015,0
603599,2016,0
603599,2017,0
603599,2018,0
603599,2019,0
603599,2020,0
603599,2021,0
603600,2014,0
603600,2015,1.37E-05
603600,2016,2.57E-05
603600,2017,0
603600,2018,1.14E-05
603600,2019,0
603600,2020,9.93E-06
603600,2021,9.73E-06
603601,2014,0
603601,2015,0
603601,2016,0
603601,2017,0
603601,2018,0
603601,2019,0
603601,2020,0
603601,2021,0
603602,2014,0
603602,2015,0
603602,2016,0
603602,2017,0
603602,2018,0
603602,2019,0
603602,2020,0
603602,2021,0
603603,2014,0
603603,2015,0
603603,2016,0
603603,2017,8.37E-06
603603,2018,6.96E-06
603603,2019,0
603603,2020,0
603603,2021,0
603605,2014,0
603605,2015,0
603605,2016,0
603605,2017,0
603605,2018,0
603605,2019,0
603605,2020,0
603605,2021,0
603606,2014,1.39E-05
603606,2015,0.000188674
603606,2016,0.000147863
603606,2017,0.000132573
603606,2018,4.62E-05
603606,2019,5.99E-05
603606,2020,7.28E-05
603606,2021,6.98E-05
603607,2014,0
603607,2015,0
603607,2016,0
603607,2017,0
603607,2018,0
603607,2019,0
603607,2020,0
603607,2021,0
603608,2014,0
603608,2015,0
603608,2016,0
603608,2017,0
603608,2018,0
603608,2019,0
603608,2020,0
603608,2021,0
603609,2014,0
603609,2015,0
603609,2016,1.25E-05
603609,2017,4.24E-05
603609,2018,2.79E-05
603609,2019,3.44E-05
603609,2020,0
603609,2021,0
603610,2014,0
603610,2015,0
603610,2016,0
603610,2017,0
603610,2018,0
603610,2019,0
603610,2020,0
603610,2021,0
603611,2014,1.21E-05
603611,2015,0
603611,2016,1.23E-05
603611,2017,2.27E-05
603611,2018,0
603611,2019,0
603611,2020,0
603611,2021,0
603612,2014,0
603612,2015,0
603612,2016,0
603612,2017,0
603612,2018,0
603612,2019,0
603612,2020,0
603612,2021,0
603613,2014,0
603613,2015,0
603613,2016,0
603613,2017,0
603613,2018,0
603613,2019,0
603613,2020,0
603613,2021,0
603615,2014,0
603615,2015,0
603615,2016,2.58E-05
603615,2017,0
603615,2018,0
603615,2019,0
603615,2020,0
603615,2021,0
603616,2014,0
603616,2015,1.31E-05
603616,2016,0
603616,2017,0
603616,2018,1.06E-05
603616,2019,1.89E-05
603616,2020,1.04E-05
603616,2021,0
603617,2014,0
603617,2015,0
603617,2016,0
603617,2017,0
603617,2018,3.43E-05
603617,2019,2.09E-05
603617,2020,1.97E-05
603617,2021,8.79E-06
603618,2014,0
603618,2015,4.46E-05
603618,2016,5.17E-05
603618,2017,2.54E-05
603618,2018,4.67E-05
603618,2019,5.24E-05
603618,2020,5.41E-05
603618,2021,5.11E-05
603619,2014,0
603619,2015,0
603619,2016,0
603619,2017,7.18E-05
603619,2018,1.04E-05
603619,2019,3.94E-05
603619,2020,3.45E-05
603619,2021,1.69E-05
603626,2014,0
603626,2015,0
603626,2016,0
603626,2017,0
603626,2018,0
603626,2019,0
603626,2020,0
603626,2021,0
603628,2014,0
603628,2015,0
603628,2016,0
603628,2017,0
603628,2018,0
603628,2019,0
603628,2020,0
603628,2021,0
603629,2014,0
603629,2015,0
603629,2016,0
603629,2017,0
603629,2018,2.64E-05
603629,2019,2.40E-05
603629,2020,0
603629,2021,0
603630,2014,0
603630,2015,0
603630,2016,0
603630,2017,0
603630,2018,0
603630,2019,0
603630,2020,0
603630,2021,0
603633,2014,0
603633,2015,0
603633,2016,0
603633,2017,0
603633,2018,0
603633,2019,0
603633,2020,0
603633,2021,0
603636,2014,0
603636,2015,0
603636,2016,0
603636,2017,0
603636,2018,8.37E-06
603636,2019,1.55E-05
603636,2020,0
603636,2021,0
603637,2014,0
603637,2015,0
603637,2016,5.97E-05
603637,2017,6.76E-05
603637,2018,1.28E-05
603637,2019,3.20E-05
603637,2020,1.04E-05
603637,2021,0
603638,2014,0
603638,2015,0
603638,2016,0
603638,2017,0
603638,2018,0
603638,2019,0
603638,2020,0
603638,2021,0
603639,2014,0
603639,2015,0
603639,2016,0
603639,2017,1.04E-05
603639,2018,1.03E-05
603639,2019,9.28E-06
603639,2020,9.10E-06
603639,2021,0
603648,2014,0
603648,2015,0
603648,2016,0
603648,2017,0
603648,2018,0
603648,2019,0
603648,2020,0
603648,2021,0
603650,2014,0
603650,2015,0
603650,2016,0
603650,2017,0
603650,2018,0
603650,2019,0
603650,2020,0
603650,2021,0
603655,2014,0
603655,2015,0
603655,2016,0
603655,2017,0
603655,2018,1.38E-05
603655,2019,0
603655,2020,0
603655,2021,0
603656,2014,0
603656,2015,0
603656,2016,0
603656,2017,0
603656,2018,2.48E-05
603656,2019,2.10E-05
603656,2020,2.04E-05
603656,2021,0
603657,2014,0
603657,2015,0
603657,2016,0
603657,2017,0
603657,2018,0
603657,2019,0
603657,2020,0
603657,2021,0
603658,2014,0
603658,2015,0
603658,2016,0
603658,2017,0
603658,2018,0
603658,2019,0
603658,2020,0
603658,2021,0
603659,2014,0
603659,2015,0
603659,2016,0
603659,2017,0
603659,2018,0
603659,2019,0
603659,2020,0
603659,2021,0
603660,2014,0
603660,2015,0
603660,2016,0
603660,2017,1.09E-05
603660,2018,1.01E-05
603660,2019,9.53E-06
603660,2020,9.37E-06
603660,2021,0
603661,2014,0
603661,2015,0
603661,2016,0
603661,2017,0
603661,2018,0
603661,2019,9.12E-06
603661,2020,0
603661,2021,0
603662,2014,0
603662,2015,0
603662,2016,0
603662,2017,0
603662,2018,0
603662,2019,0
603662,2020,0
603662,2021,0
603663,2014,0
603663,2015,0
603663,2016,0
603663,2017,0
603663,2018,2.40E-05
603663,2019,2.12E-05
603663,2020,0
603663,2021,0
603665,2014,0
603665,2015,0
603665,2016,0
603665,2017,0
603665,2018,0
603665,2019,1.01E-05
603665,2020,1.01E-05
603665,2021,0
603666,2014,0
603666,2015,0
603666,2016,0
603666,2017,0
603666,2018,0
603666,2019,0
603666,2020,0
603666,2021,0
603667,2014,0
603667,2015,0
603667,2016,0
603667,2017,1.44E-05
603667,2018,0
603667,2019,1.16E-05
603667,2020,1.18E-05
603667,2021,0
603668,2014,0
603668,2015,0
603668,2016,0
603668,2017,3.06E-05
603668,2018,3.38E-05
603668,2019,3.37E-05
603668,2020,0
603668,2021,0
603669,2014,0
603669,2015,0
603669,2016,0
603669,2017,0
603669,2018,0
603669,2019,0
603669,2020,0
603669,2021,0
603676,2014,0
603676,2015,0
603676,2016,0
603676,2017,0
603676,2018,0
603676,2019,0
603676,2020,0
603676,2021,0
603677,2014,0
603677,2015,0
603677,2016,0
603677,2017,0
603677,2018,0
603677,2019,0
603677,2020,0
603677,2021,0
603678,2014,0
603678,2015,0
603678,2016,0
603678,2017,0
603678,2018,0
603678,2019,0
603678,2020,0
603678,2021,0
603679,2014,0
603679,2015,0
603679,2016,0
603679,2017,5.51E-05
603679,2018,5.50E-05
603679,2019,0
603679,2020,0
603679,2021,0
603680,2014,0
603680,2015,0
603680,2016,0
603680,2017,1.93E-05
